title,roaster,score,Roaster Location,Coffee Origin,Roast Level,Agtron,Est. Price,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,With Milk,Acidity,coffee_name,coffee_review_url,coffee_brand_url,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD
Putra Gayo Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Medium-Light,59/77,$23.00/12 ounces,March 2024,9.0,9.0,9,9,8.0,,,Putra Gayo Sumatra,https://www.coffeereview.com/review/putra-gayo-sumatra-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$23.00/12 ounces
Putra Gayo Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Medium-Light,59/77,$23.00/12 ounces,March 2024,9.0,9.0,9,9,8.0,,,Putra Gayo Sumatra,https://www.coffeereview.com/review/putra-gayo-sumatra/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$23.00/12 ounces
Kenya Gachika,Utopian Coffee,94,"Fort Wayne, Indiana","Kiamworia, Kiambu County, Kenya",Light,62/80,$21.00/12 ounces,March 2024,9.0,9.0,9,9,8.0,,,Kenya Gachika,https://www.coffeereview.com/review/kenya-gachika/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,1,0,0,0,0,0,$21.00/12 ounces
Hey Much Espresso Blend,Kakalove Cafe,94,"Chia-Yi, Taiwan",Guatemala; Honduras; Colombia,Medium-Light,56/80,NT $225/8 ounces,March 2024,9.0,,9,9,8.0,9.0,,Hey Much Espresso Blend,https://www.coffeereview.com/review/hey-much-espresso-blend/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,1,$6.8/8 ounces
Ethiopia Black Honey Guji Wate Lot Tabby,Kakalove Cafe,94,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,63/81,NT $340/8 ounces,March 2024,9.0,9.0,9,9,8.0,,,Ethiopia Black Honey Guji Wate Lot Tabby,https://www.coffeereview.com/review/ethiopia-black-honey-guji-wate-lot-tabby/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$10.2/8 ounces
Golden Parrot Blend,Kakalove Cafe,93,"Chia-Yi, Taiwan",Guatemala; Ethiopia; Colombia,Medium-Light,57/77,NT $210/8 ounces,March 2024,9.0,,8,9,8.0,9.0,,Golden Parrot Blend,https://www.coffeereview.com/review/golden-parrot-blend-2/,http://www.kakalovecafe.com.tw/,1,0,1,0,0,1,$6.3/8 ounces
Golden Parrot Blend,Kakalove Cafe,93,"Chia-Yi, Taiwan",Guatemala; Ethiopia; Colombia,Medium-Light,57/77,NT $210/8 ounces,March 2024,9.0,,8,9,8.0,9.0,,Golden Parrot Blend,https://www.coffeereview.com/review/golden-parrot-blend/,http://www.kakalovecafe.com.tw/,1,0,1,0,0,1,$6.3/8 ounces
Finca Vista Hermosa Edwin’s Reserve Guatemala,Torque Coffee,94,"San Diego, California","Huehuetenango, Guatemala",Light,63/81,$21.34/12ounces,March 2024,9.0,9.0,9,9,8.0,,,Finca Vista Hermosa Edwin’s Reserve Guatemala,https://www.coffeereview.com/review/finca-vista-hermosa-edwins-reserve-guatemala/,https://torque.coffee/pages/our-coffees,0,0,1,0,0,0,$21.34/12ounces
Costa Rica Las Lajas Perla Negra,Durango Coffee Company,95,"Durango, Colorado","Sabanilla de Alajuela growing region, Costa Rica",Medium-Light,58/80,$18.95/12 ounces,February 2024,9.0,9.0,9,9,9.0,,,Costa Rica Las Lajas Perla Negra,https://www.coffeereview.com/review/costa-rica-las-lajas-perla-negra-3/,https://www.durangocoffee.com/,0,0,1,0,0,0,$18.95/12 ounces
Costa Rica Las Lajas Perla Negra,Durango Coffee Company,95,"Durango, Colorado","Sabanilla de Alajuela growing region, Costa Rica",Medium-Light,58/80,$18.95/12 ounces,February 2024,9.0,9.0,9,9,9.0,,,Costa Rica Las Lajas Perla Negra,https://www.coffeereview.com/review/costa-rica-las-lajas-perla-negra-2/,https://www.durangocoffee.com/,0,0,1,0,0,0,$18.95/12 ounces
Kenya AA Top Gicherori Espresso,GK Coffee,95,"Yilan, Taiwan","Embu County, Kenya",Medium,44/62,NT 550/200 grams,February 2024,9.0,,9,9,9.0,9.0,,Kenya AA Top Gicherori Espresso,https://www.coffeereview.com/review/kenya-aa-top-gicherori-3/,https://www.gkcoffee.com.tw,1,0,0,0,0,0,$16.5/200 grams
Kagunyu Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin","Nyeri County, Kenya",Medium-Light,60/78,$22.00/12 ounces,February 2024,9.0,9.0,9,9,8.0,,,Kagunyu Kenya,https://www.coffeereview.com/review/__trashed-5/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$22.00/12 ounces
Buesaco Colombia Espresso,JBC Coffee Roasters,93,"Madison, Wisconsin","Buesaco, Nariño District, Colombia",Medium-Light,57/75,$18.00/12 ounces,February 2024,8.0,,9,9,8.0,9.0,,Buesaco Colombia Espresso,https://www.coffeereview.com/review/buesaco-colombia-espresso/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$18.00/12 ounces
Kariaini Kenya,JBC Coffee Roasters,93,"Madison, Wisconsin","Kirinyaga County, Kenya",Medium-Light,58/76,$22.00/12 ounces,February 2024,9.0,8.0,9,9,8.0,,,Kariaini Kenya,https://www.coffeereview.com/review/kariaini-kenya/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$22.00/12 ounces
Yaye Chericho Ethiopia,JBC Coffee Roasters,93,"Madison, Wisconsin","Chericho, Sidamo, Ethiopia",Medium-Light,60/80,$22.00/8 ounces,February 2024,9.0,9.0,8,9,8.0,,,Yaye Chericho Ethiopia,https://www.coffeereview.com/review/yaye-chericho-ethiopia/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$22.00/8 ounces
Ethiopia Sasaba Guji,Temple Coffee,93,"Sacramento, California","Sidamo growing region, south-central Ethiopia",Medium-Light,57/76,$24.50/12 ounces,February 2024,9.0,8.0,9,9,8.0,,,Ethiopia Sasaba Guji,https://www.coffeereview.com/review/ethiopia-sasaba-guji/,https://www.templecoffee.com,1,0,0,0,0,0,$24.50/12 ounces
Kenya AA Top Gicherori,GK Coffee,93,"Yilan, Taiwan","Embu County, Kenya",Medium,44/62,NT 550/200 grams,February 2024,9.0,8.0,9,9,8.0,,,Kenya AA Top Gicherori,https://www.coffeereview.com/review/kenya-aa-top-gicherori-2/,https://www.gkcoffee.com.tw,1,0,0,0,0,0,$16.5/200 grams
Colombia Finca Milan Washed Nitro Caturra,Revel Coffee,95,"Billings, Montana","Vereda El Hoga, Risaralda, Colombia",Light,64/84,$32.00/12 ounces,February 2024,9.0,9.0,9,9,9.0,,,Colombia Finca Milan Washed Nitro Caturra,https://www.coffeereview.com/review/colombia-finca-milan-washed-nitro-caturra/,https://revelcoffee.com/,0,0,0,0,0,0,$32.00/12 ounces
Peru Wiliam Shakespeare Roman Washed,Buon Caffe,93,"Taipei, Taiwan","Cajamarca, Peru",Medium-Light,59/77,NT 400/8 ounces,February 2024,9.0,9.0,8,9,8.0,,,Peru Wiliam Shakespeare Roman Washed,https://www.coffeereview.com/review/peru-wiliam-shakespeare-roman-washed/,https://www.buoncaffe.com.tw/,0,0,0,0,0,0,$12.0/8 ounces
COLLIE Espresso Blend,Buon Caffe,92,"Taipei, Taiwan",Guatemala; Colombia; Brazil,Medium-Light,58/72,NT 159/8 ounces,February 2024,9.0,,8,8,9.0,8.0,,COLLIE Espresso Blend,https://www.coffeereview.com/review/collie-espresso-blend/,https://www.buoncaffe.com.tw/,0,0,1,0,0,1,$4.8/8 ounces
BEAGLE Espresso Blend,Buon Caffe,91,"Taipei, Taiwan",Ethiopia; Colombia; Brazil,Medium,50/68,NT 159/8 ounces,February 2024,8.0,,8,9,7.0,9.0,,BEAGLE Espresso Blend,https://www.coffeereview.com/review/beagle-espresso-blend/,https://www.buoncaffe.com.tw/,1,0,0,0,0,1,$4.8/8 ounces
AKITA Espresso Blend,Buon Caffe,91,"Taipei, Taiwan",Colombia; Brazil; Nicaragua; Mexico,Medium-Light,55/73,NT 169/8 ounces,February 2024,8.0,,8,8,8.0,9.0,,AKITA Espresso Blend,https://www.coffeereview.com/review/akita-espresso-blend/,https://www.buoncaffe.com.tw/,0,0,1,0,0,1,$5.1/8 ounces
Guatemala La Esperanza Anaerobic,Intuition Coffee,94,"Peoria, Illinois","Hoja Blanca, Huehuetenango, Guatemala",Light,64/86,$24.00/12 ounces,February 2024,9.0,9.0,9,9,8.0,,,Guatemala La Esperanza Anaerobic,https://www.coffeereview.com/review/guatemala-la-esperanza-anaerobic/,https://www.intuitioncoffee.com/,0,0,1,0,0,0,$24.00/12 ounces
Sumatra Pantan Musara,Utopian Coffee,94,"Fort Wayne, Indiana","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,60/78,$22.00/12 ounces,February 2024,9.0,9.0,9,9,8.0,,,Sumatra Pantan Musara,https://www.coffeereview.com/review/sumatra-pantan-musara-6/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,0,0,0,0,1,0,$22.00/12 ounces
Sumatra Pantan Musara,Utopian Coffee,94,"Fort Wayne, Indiana","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,60/78,$22.00/12 ounces,February 2024,9.0,9.0,9,9,8.0,,,Sumatra Pantan Musara,https://www.coffeereview.com/review/sumatra-pantan-musara-4/,https://www.consciouscup.com/,0,0,0,0,1,0,$22.00/12 ounces
Sumatra Pantan Musara,Utopian Coffee,94,"Fort Wayne, Indiana","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,60/78,$22.00/12 ounces,February 2024,9.0,9.0,9,9,8.0,,,Sumatra Pantan Musara,https://www.coffeereview.com/review/sumatra-pantan-musara-3/,https://revelcoffee.com/,0,0,0,0,1,0,$22.00/12 ounces
Sumatra Pantan Musara,Utopian Coffee,94,"Fort Wayne, Indiana","Pegasing, Takengon, Aceh Province, Sumatra, Indonesia",Medium-Light,60/78,$22.00/12 ounces,February 2024,9.0,9.0,9,9,8.0,,,Sumatra Pantan Musara,https://www.coffeereview.com/review/sumatra-pantan-musara-2/,https://paradiseroasters.com/,0,0,0,0,1,0,$22.00/12 ounces
DRC Katana Natural,Utopian Coffee,93,"Fort Wayne, Indiana","Kabare, South Kivu, Democratic Republic of the Congo",Light,62/82,$19.00/12 ounces,February 2024,9.0,8.0,9,9,8.0,,,DRC Katana Natural,https://www.coffeereview.com/review/drc-katana-natural/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,1,0,0,0,0,0,$19.00/12 ounces
PNG Korgua Estate Natural,Utopian Coffee,93,"Fort Wayne, Indiana","Nebilyer Valley, Western Highlands, Papua New Guinea",Light,60/82,$19.00/12 ounces,February 2024,9.0,8.0,9,9,8.0,,,PNG Korgua Estate Natural,https://www.coffeereview.com/review/png-korgua-estate-natural/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,0,0,0,0,1,0,$19.00/12 ounces
Kona Red Bourbon Anaerobic Washed Kona Rainforest,Paradise Roasters,95,"Hilo, Hawaii","South Kona growing region, Big Island of Hawai’i",Light,60/82,$60.00/4 ounces,February 2024,9.0,9.0,9,9,9.0,,,Kona Red Bourbon Anaerobic Washed Kona Rainforest,https://www.coffeereview.com/review/kona-red-bourbon-anaerobic-washed-kona-rainforest/,https://paradiseroasters.com/,0,0,0,1,0,0,$60.00/4 ounces
Ethiopia Ethiopia Limu Baby Geisha Natural,Bargain Cafe,94,"Taitung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,56/84,NT 380/200 grams,February 2024,9.0,9.0,9,9,8.0,,,Ethiopia Ethiopia Limu Baby Geisha Natural,https://www.coffeereview.com/review/ethiopia-ethiopia-limu-baby-geisha-natural/,https://www.bargain-cafe.com/,1,0,0,0,0,0,$11.4/200 grams
Ethiopia Guji Violet Love Natural,Bargain Cafe,93,"Taitung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,59/82,NT 360/200 grams,February 2024,9.0,9.0,8,9,8.0,,,Ethiopia Guji Violet Love Natural,https://www.coffeereview.com/review/ethiopia-guji-violet-love-natural/,https://www.bargain-cafe.com/,1,0,0,0,0,0,$10.8/200 grams
Panama Hacienda La Esmeralda Ethiopian Accessions,Paradise Roasters,94,"Hilo, Hawaii","Boquete growing region, western Panama",Light,65/84,$40.00/4 ounces,February 2024,9.0,9.0,9,9,8.0,,,Panama Hacienda La Esmeralda Ethiopian Accessions,https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-ethiopian-accessions/,https://paradiseroasters.com/,0,0,1,0,0,0,$40.00/4 ounces
Hawai’i Kona Peaberry Darnall Estate,Paradise Roasters,93,"HIlo, Hawaii","Holualoa, Kona, Big Island of Hawai’i",Medium-Light,58/80,$30.00/4 ounces,February 2024,9.0,9.0,8,9,8.0,,,Hawai’i Kona Peaberry Darnall Estate,https://www.coffeereview.com/review/hawaii-kona-peaberry-darnall-estate/,https://paradiseroasters.com/,0,0,0,1,0,0,$30.00/4 ounces
Ethiopia Israel Degefa Wush Wush,Revel Coffee,93,"Billings, Montana","Sama, Ana Sora District, Oromia Region, Ethiopia",Light,75/102,$23.50/12 ounces,February 2024,9.0,9.0,8,9,8.0,,,Ethiopia Israel Degefa Wush Wush,https://www.coffeereview.com/review/ethiopia-israel-degefa-wush-wush/,https://revelcoffee.com/,1,0,0,0,0,0,$23.50/12 ounces
Kenya Ndaroini AA,Speedwell Coffee,93,"Plymouth, Massachusetts","Nyeri growing region, south-central Kenya",Medium-Light,61/80,$18.00/12 ounces,February 2024,9.0,9.0,8,9,8.0,,,Kenya Ndaroini AA,https://www.coffeereview.com/review/kenya-ndaroini-aa-2/,https://speedwellcoffee.com/,1,0,0,0,0,0,$18.00/12 ounces
Costa Rica Palomas,Side by Each Brewing Co.,93,"Auburn, Maine","San Jose, Costa Rica",Light,64/99,$18.50/16 ounces,February 2024,9.0,9.0,8,9,8.0,,,Costa Rica Palomas,https://www.coffeereview.com/review/costa-rica-palomas/,https://sidebyeachbrewing.com/,0,0,1,0,0,0,$18.50/16 ounces
Sumatra Takengon,Side By Each Brewing Co.,93,"Auburn, Maine","Pantan Musara, Pegasing, Sumatra, Indonesia",Light,63/87,$20.00/16 ounces,February 2024,9.0,8.0,9,9,8.0,,,Sumatra Takengon,https://www.coffeereview.com/review/sumatra-takengon/,https://sidebyeachbrewing.com/,0,0,0,0,1,0,$20.00/16 ounces
Reveille Espresso,Side By Each Brewing Co.,92,"Auburn, Maine",Colombia; Costa Rica; Honduras,Medium,50/68,$18.00/16 ounces,February 2024,8.0,,9,8,8.0,9.0,,Reveille Espresso,https://www.coffeereview.com/review/reveille-espresso/,https://sidebyeachbrewing.com/,0,0,1,0,0,1,$18.00/16 ounces
Honduras Marcala,Side By Each Brewing Co.,92,"Auburn, Maine","Marcala, Honduras",Light,65/92,$18.50/16 ounces,February 2024,9.0,8.0,8,9,8.0,,,Honduras Marcala,https://www.coffeereview.com/review/honduras-marcala-3/,https://sidebyeachbrewing.com/,0,0,1,0,0,0,$18.50/16 ounces
Warm and Fuzzy Decaf Espresso,Side By Each Brewing Co.,91,"Auburn, Maine",Colombia,Medium-Light,54/72,$18.00/16 ounces,February 2024,8.0,,8,8,8.0,9.0,,Warm and Fuzzy Decaf Espresso,https://www.coffeereview.com/review/warm-and-fuzzy-decaf-espresso/,https://sidebyeachbrewing.com/,0,0,0,0,0,0,$18.00/16 ounces
My Old Friend Dark Roast,Side By Each Brewing Co.,91,"Auburn, Maine",Colombia; Costa Rica,Medium,47/65,$18.00/16 ounces,February 2024,8.0,7.0,9,9,8.0,,,My Old Friend Dark Roast,https://www.coffeereview.com/review/my-old-friend-dark-roast/,https://sidebyeachbrewing.com/,0,0,1,0,0,1,$18.00/16 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,97,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Light,62/80,$69.95/8 ounces,February 2024,10.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34-4/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,97,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Light,62/80,$69.95/8 ounces,February 2024,10.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34-3/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,97,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Light,62/80,$69.95/8 ounces,February 2024,10.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34-2/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,97,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Light,62/80,$69.95/8 ounces,February 2024,10.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Panama Mokkita Natural Mama Cata Estate,Paradise Roasters,96,"Hilo, Hawaii","Boquete, Panama",Light,64/82,$250/4 ounces,February 2024,9.0,9.0,9,10,9.0,,,Panama Mokkita Natural Mama Cata Estate,https://www.coffeereview.com/review/panama-mokkita-natural-mama-cata-estate-2/,https://paradiseroasters.com/,0,0,1,0,0,0,$250/4 ounces
Ka‘ū Classic Peaberry,Rusty's Hawaiian,94,"Pahala, “Big Island” of Hawai’i","Ka‘ū growing district, ""Big Island"" of Hawai’i",Medium-Light,58/74,$30.00/7 ounces,February 2024,9.0,9.0,9,9,8.0,,,Ka‘ū Classic Peaberry,https://www.coffeereview.com/review/kau-classic-peaberry-2/,https://www.rustyshawaiian.com/,0,0,0,1,0,0,$30.00/7 ounces
Hapa,Monarch Coffee,93,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,55/76,$28.00/8 ounces,February 2024,9.0,8.0,9,9,8.0,,,Hapa,https://www.coffeereview.com/review/hapa/,https://bit.ly/35zI089,0,0,0,1,0,0,$28.00/8 ounces
Colombia 510 Elegante Natural Geisha,Utopian Coffee,95,"Fort Wayne, Indiana","Manizales, Caldas, Colombia",Light,62/82,$10.00/4 ounces (sold only as a two-pack),January 2024,9.0,9.0,9,9,9.0,,,Colombia 510 Elegante Natural Geisha,https://www.coffeereview.com/review/colombia-510-elegante-natural-geisha/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,0,0,0,0,0,0,$10.00/4 ounces (sold only as a two-pack)
Colombia Turron,Utopian Coffee,94,"Fort Wayne, Indiana","Manizales, Caldas, Colombia",Medium-Light,58/78,$10.00/4 ounces (sold only as a two-pack),January 2024,9.0,9.0,9,9,8.0,,,Colombia Turron,https://www.coffeereview.com/review/colombia-turron/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,0,0,0,0,0,0,$10.00/4 ounces (sold only as a two-pack)
Mukwinja DR Congo,JBC Coffee Roasters,93,"Madison, Wisconsin","Kalehe, South Kivu growing region, Democratic Republic of Congo",Light,64/83,$19.00/12 ounces,January 2024,9.0,8.0,9,9,8.0,,,Mukwinja DR Congo,https://www.coffeereview.com/review/mukwinja-dr-congo/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$19.00/12 ounces
Buesaco Colombia,JBC Coffee Roasters,92,"Madison, Wisconsin","Nariño Department, Colombia",Light,64/91,$18.00/12 ounces,January 2024,8.0,9.0,8,9,8.0,,,Buesaco Colombia,https://www.coffeereview.com/review/buesaco-colombia-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$18.00/12 ounces
Buesaco Colombia,JBC Coffee Roasters,92,"Madison, Wisconsin","Nariño Department, Colombia",Light,64/91,$18.00/12 ounces,January 2024,8.0,9.0,8,9,8.0,,,Buesaco Colombia,https://www.coffeereview.com/review/buesaco-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$18.00/12 ounces
Ethiopia Layo Teraga,Utopian Coffee,95,"Fort Wayne, Indiana","Sidamo growing region, southern Ethiopia",Light,62/80,$23.00/12 ounces,January 2024,9.0,9.0,9,9,9.0,,,Ethiopia Layo Teraga,https://www.coffeereview.com/review/ethiopia-layo-teraga/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,1,0,0,0,0,0,$23.00/12 ounces
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$24.50/12 ounces,January 2024,9.0,9.0,9,9,8.0,,,Ethiopia Reko Yirgacheffe,https://www.coffeereview.com/review/ethiopia-reko-yirgacheffe-4/,https://www.templecoffee.com,1,0,0,0,0,0,$24.50/12 ounces
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$24.50/12 ounces,January 2024,9.0,9.0,9,9,8.0,,,Ethiopia Reko Yirgacheffe,https://www.coffeereview.com/review/ethiopia-reko-yirgacheffe-3/,https://www.templecoffee.com,1,0,0,0,0,0,$24.50/12 ounces
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$24.50/12 ounces,January 2024,9.0,9.0,9,9,8.0,,,Ethiopia Reko Yirgacheffe,https://www.coffeereview.com/review/ethiopia-reko-yirgacheffe-2/,https://www.templecoffee.com,1,0,0,0,0,0,$24.50/12 ounces
Ethiopia Reko Yirgacheffe,Temple Coffee,94,"Sacramento, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$24.50/12 ounces,January 2024,9.0,9.0,9,9,8.0,,,Ethiopia Reko Yirgacheffe,https://www.coffeereview.com/review/ethiopia-reko-yirgacheffe/,https://www.templecoffee.com,1,0,0,0,0,0,$24.50/12 ounces
Guatemala Hunapu,Temple Coffee,93,"Sacramento, California","Antigua, Guatemala",Medium-Light,60/76,$23.00/12 ounces,January 2024,9.0,8.0,9,9,8.0,,,Guatemala Hunapu,https://www.coffeereview.com/review/guatemala-hunapu-3/,https://www.templecoffee.com,0,0,1,0,0,0,$23.00/12 ounces
Guatemala Hunapu,Temple Coffee,93,"Sacramento, California","Antigua, Guatemala",Medium-Light,60/76,$23.00/12 ounces,January 2024,9.0,8.0,9,9,8.0,,,Guatemala Hunapu,https://www.coffeereview.com/review/guatemala-hunapu-2/,https://www.templecoffee.com,0,0,1,0,0,0,$23.00/12 ounces
Honduras Delmy Regalado Octopeque,Temple Coffee,93,"Sacramento, California","Ocotepeque, Honduras",Medium-Light,55/73,$22.00/12 ounces,January 2024,9.0,8.0,8,9,9.0,,,Honduras Delmy Regalado Octopeque,https://www.coffeereview.com/review/honduras-delmy-regalado-octopeque/,https://www.templecoffee.com,0,0,1,0,0,0,$22.00/12 ounces
Colombia Huila El Diviso Nestor Lasso Geisha Washed,Coffeebox Coffee,95,"Taipei, Taiwan","Bruselas, Pitalito, Huila Department, Colombia",Light,66/84,NT$780/227 grams,January 2024,9.0,9.0,9,9,9.0,,,Colombia Huila El Diviso Nestor Lasso Geisha Washed,https://www.coffeereview.com/review/colombia-huila-el-diviso-nestor-lasso-geisha-washed/,https://shop.coffeebox.tw/,0,0,0,0,0,0,$23.4/227 grams
Ethiopia Bensa Bombe,Heat Coffee,94,"Taipei, Taiwan","Bombe Village, Bensa District, Sidamo growing region, Ethiopia",Light,64/86,NT$200/8 ounces,January 2024,9.0,9.0,9,9,8.0,,,Ethiopia Bensa Bombe,https://www.coffeereview.com/review/ethiopia-bensa-bombe/,https://www.facebook.com/heatcoffee768,1,0,0,0,0,0,$6.0/8 ounces
